RA,JC,AA,Label
0.000513347022587269,0.006711409395973154,0.13202089627872077,1
0.9203545954342693,0.10996119016817593,17.392864567570847,1
0.0004760951113160521,0.013333333333333334,0.22862004622046372,1
9.254888895058815e-06,0.0051813471502590676,0.08627860733702925,1
0.11014381814171578,0.14220183486238533,5.206028248702249,1
0.043489550856771045,0.002118823629121112,3.204922526720636,1
0.0012258347138350478,0.0017661603673613563,0.5379685137509642,1
0.0015762907850055945,0.002459016393442623,0.3444931979740061,1
0.00042062423087270976,0.005679335954565312,1.2082447332933166,1
0,0.0,0,1
0.026565342844263398,0.04294478527607362,2.865674046586793,1
0.000550357732526142,0.004016064257028112,0.13324553219552074,1
0,0.0,0,1
0,0.0,0,1
7.24501180936925e-06,0.0017211703958691911,0.08449373257091766,1
0.007459199240249402,0.00587248322147651,0.9528187732675252,1
0,0.0,0,1
0.425542773827844,0.10553633217993079,11.68051731723139,1
0.008891294507671097,0.075,0.5013646877508534,1
0.0054044583350666454,0.027777777777777776,0.5907808084721737,1
0.03124466638407717,0.06620209059233449,2.7159561454951486,1
0,0.0,0,1
0.00017677118091769816,0.15384615384615385,0.2131754684168221,1
0.003046439903259447,0.031746031746031744,0.30758098300536996,1
0.012802181599183764,0.031496062992125984,0.6738686322445309,1
0,0.0,0,1
0.01111660748409914,0.018691588785046728,0.6661230613286091,1
0.011772336695529684,0.007751937984496124,1.7946166805069799,1
0.045615822086410324,0.045454545454545456,0.8394265218440433,1
0.006711483359047829,0.02564102564102564,0.3506261632646071,1
0.001261563858877965,0.0014082303238929744,0.8905058942184648,1
0.0006886637118119327,0.002575107296137339,0.34944825415370684,1
0.020576595718285285,0.015172413793103448,1.630377745280891,1
0.00032059600747391117,0.037037037037037035,0.1980628036242126,1
0,0.0,0,1
0.003375072201926729,0.022170361726954493,1.9574882147974721,1
0.10016137794719275,0.006914433880726016,1.6393693086705503,1
0,0.0,0,1
0.0021266718389309114,0.0011214953271028037,1.7971586956182621,1
0.12681459906552267,0.045931758530183726,5.2556519248109845,1
0.12195513850798444,0.0028841111693759833,1.7071027380472121,1
0,0.0,0,1
0.003944126446104399,0.011406844106463879,0.44944668991501335,1
0,0.0,0,1
0.0008858693788725794,0.002758620689655172,0.2284826942232978,1
0.13459653155977494,0.2682926829268293,2.462710586431179,1
0.010070176288875637,0.021052631578947368,0.7793589078352967,1
0.007102526418885902,0.009918845807033363,1.2062700602172678,1
0.0007668904287262412,0.0009478672985781991,0.4477762743337456,1
0.0016474464579901153,0.005847953216374269,0.15604205467487237,1
0.00010036733254842297,0.0033444816053511705,0.1965689763699799,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
0.006023393212831653,0.1048951048951049,3.5137236422289413,1
1.4398118390489336,0.18561872909698995,40.119913969469245,1
0.06728300604896717,0.006134969325153374,1.7454806394995241,1
1.4950141278835086e-05,0.020833333333333332,0.09000260262978925,1
0.29611653868079135,0.028868360277136258,4.973164644882493,1
0,0.0,0,1
0.06978053312575397,0.044673539518900345,5.842361037522256,1
0,0.0,0,1
0,0.0,0,1
0.0029653472944722132,0.0061633281972265025,0.5206019384191936,1
0,0.0,0,1
0,0.0,0,1
0.007164231934513578,0.07017543859649122,0.6135170729119337,1
0,0.0,0,1
0.0011723329425556857,0.006666666666666667,0.14817537844738762,1
2.6926598093596855e-05,0.0006854009595613434,0.09503538943034881,1
0.12479577751549256,0.004357298474945534,0.9680376397406224,1
0,0.0,0,1
0.012421463767684198,0.016670635865682307,7.993185170266057,1
0.035448883153732326,0.04461942257217848,2.650994390123601,1
0.03417501710121686,0.039473684210526314,1.0854173563168223,1
0.0062980874947436176,0.013986013986013986,0.6126704751265967,1
5.152886305141599e-05,0.001943634596695821,0.18547051810018594,1
0,0.0,0,1
0.22792078890957404,0.1297709923664122,6.343829197744903,1
0.4975265046092369,0.06386292834890965,7.367514820117078,1
0.0005379236148466917,0.037037037037037035,0.13284104235996577,1
0.0036546418291918373,0.00010297011578417463,1.0310355920166117,1
0,0.0,0,1
0.0030120481927710845,0.000942507068803016,0.1722612833903924,1
0.5870788444021486,0.0025785278949835913,5.086930790947483,1
0.011774023664523759,0.006802721088435374,0.7724186885723946,1
0.39541190441811014,0.11401869158878504,10.982542967173748,1
0,0.0,0,1
0.017612526346491447,0.011235955056179775,0.5022135506640157,1
0,0.0,0,1
0.0005623140721202648,0.012334801762114538,1.2990608376547432,1
0.5221878141299658,0.23809523809523808,4.128240923452662,1
0,0.0,0,1
0.025364682943097808,0.019858156028368795,2.0722624107319407,1
2.676536606143087,0.0038466341950793054,78.02469897077515,1
0.13172261193169768,0.018292682926829267,2.1408702930247765,1
0,0.0,0,1
0.002652519893899204,0.004081632653061225,0.16857024084505,1
0.21201837378307964,0.21052631578947367,1.2681165447998228,1
0.015071738646007481,0.02564102564102564,0.8300761727215475,1
0,0.0,0,1
0.048368538595561734,0.025806451612903226,1.4264332086861338,1
0.053917919853617546,0.0005614507888383584,1.5914446677998808,1
0.807702630106208,0.005361425951182806,21.919668866503255,1
0,0.0,0,1
7.629510948348211e-05,0.0024509803921568627,0.10547519948883922,1
0.0006056935190793458,0.0005128205128205128,0.1349684956632957,1
0.1590671561022491,0.011585807385952208,2.9663213048344703,1
0.0026526519913692257,0.005449591280653951,0.29357339936688365,1
0.002162128157695101,0.025477707006369428,0.4749852586610277,1
0.007764907764907765,0.05263157894736842,0.359189082876872,1
0.008130081300813009,0.125,0.20780583746414044,1
0.008692636718869218,0.035952747817154594,7.238125283850217,1
0.0006176652254478073,0.007352941176470588,0.13532598219172598,1
0.5854505789900107,0.04046242774566474,2.8004363112753454,1
0.45895355166437984,0.18435754189944134,17.093657308390455,1
0.3866685012226261,0.21052631578947367,3.8367880775961263,1
0.29774484957458175,0.1111111111111111,2.3425034462358707,1
0,0.0,0,1
0.4404824070935761,0.033932135728542916,4.09933065329748,1
0,0.0,0,1
0.00031352576635417315,0.0072874493927125505,1.6175912729303412,1
0.0011011285494737621,0.0013201320132013201,0.262767823099109,1
0.004723406775645582,0.04081632653061224,0.3234573287679373,1
1.3632237115575194,0.27906976744186046,7.8196192429339115,1
0.5918973983902784,0.07258064516129033,4.39770393543077,1
0.00812251847665161,0.008,0.47403225509588154,1
0.0064440362849904525,0.029094827586206896,2.963616496624717,1
0.0040494743874278875,0.040280210157618214,2.438131859188208,1
0.1245553226213301,0.00018831846100359254,4.4242943637710885,1
0.1908040255345233,0.06691449814126393,15.84861348673914,1
0.0020062364685650472,0.010101010101010102,0.914397190119103,1
0,0.0,0,1
0.0016075411577270314,0.011695906432748537,0.2779259279808409,1
0.045699516263664614,0.07903780068728522,3.328346004315881,1
0,0.0,0,1
2.426477724934485e-06,0.022727272727272728,0.07734508450738445,1
0.03183023365267441,0.044293015332197615,3.5815935156086782,1
2.103624545091192e-05,0.0003901677721420211,0.09285685948175362,1
0.5075868367105826,0.0036809815950920245,1.7860136359627032,1
0.2036732438831245,0.0702970297029703,11.395614363310647,1
0.004469971682558837,0.0125,0.5234152213183609,1
0.4367600795126514,0.034482758620689655,3.4532774691853763,1
0,0.0,0,1
0.025429369162133262,0.026923076923076925,1.1831109752148985,1
0.005960594584159237,0.008645533141210375,0.7929157422566343,1
0.030783812972933287,0.0196078431372549,2.5532595331205803,1
0.0004041406014022259,0.0016891891891891893,0.23311239477024714,1
0.0037735849056603774,0.00425531914893617,0.17922014706567788,1
0,0.0,0,1
0.02413914042071345,0.0392156862745098,1.5882536027546061,1
0.000794912559618442,0.0055248618784530384,0.14010942809509416,1
0.009454114143351677,0.013401403956604978,2.5400078938296837,1
0.0001959322974162262,0.003838771593090211,0.728782349782562,1
0,0.0,0,1
0.001759018020875664,0.0041928721174004195,0.9225573993864828,1
0.02845084738988424,0.058823529411764705,1.4727947763974087,1
0,0.0,0,1
0,0.0,0,1
0.0010416666666666667,0.00546448087431694,0.1456254136417409,1
0,0.0,0,1
0.001878916836625285,0.00631911532385466,0.4353529591908026,1
0.005267402087067673,0.0005295908910366742,0.5138226999968998,1
0.011760411344929493,0.03482587064676617,1.0224641185609582,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
0.013904422792844269,0.018518518518518517,1.5815430596804778,1
0,0.0,0,1
4.001757020469873e-06,0.004149377593360996,0.15179842201829763,1
0,0.0,0,1
0.19843312678920058,0.08188585607940446,6.13159238487977,1
0.31558727899186356,0.06512968299711816,17.75729723642246,1
0,0.0,0,1
0.44355332824509375,0.08196721311475409,13.860138157178724,1
0.04189775119393017,0.024774774774774775,3.2351224656119357,1
0,0.0,0,1
4.989841153276134e-05,0.007957559681697613,0.27231291883322795,1
0.001394700139470014,0.0018484288354898336,0.1520895004473141,1
0.009690552987502554,0.003883495145631068,0.6381324474241683,1
0.047587223033333195,0.0027472527472527475,1.8582536081850698,1
0.001445086705202312,0.0007087172218284905,0.15291487974723764,1
0,0.0,0,1
1.1426482014717308e-05,0.0005321979776476849,0.08787672930771424,1
0.43652911004177264,0.056164383561643834,24.052920080010654,1
0.03199612424182147,0.05454545454545454,7.146987711225209,1
0.2731821437859378,0.16666666666666666,2.7614452984552154,1
0,0.0,0,1
0,0.0,0,1
0.03299303238703131,0.08,1.8627451971797973,1
0.003952569169960474,0.025,0.18072105750682732,1
0.2500180177716529,0.072992700729927,2.4772276148937125,1
0,0.0,0,1
0.00043280846996054934,0.0423728813559322,2.25384600391949,1
0.00020895964374833046,0.004092769440654843,0.5776560368578203,1
0.0042025303818698885,0.017241379310344827,0.6647520289001778,1
0.011332864628475004,0.023696682464454975,0.6872734576707973,1
0,0.0,0,1
0.5809438136493501,0.016728624535315983,4.531947111253696,1
0,0.0,0,1
0.0028503140544333377,0.01818181818181818,0.24445593084192319,1
0.0018901893937943572,0.006496142915144133,1.6394635971931686,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
0.03856443452900507,0.018458197611292075,2.6867209189904777,1
0.05808080808080808,0.029850746268656716,0.565054980778298,1
0,0.0,0,1
0.06961925669335525,0.01609881746868048,30.7715885484631,1
0.16866322692678398,0.07957559681697612,9.23980846131479,1
0,0.0,0,1
0.038753756683895156,0.0004665049449524165,2.1592651976427653,1
0.0077147330047055125,0.0020050125313283208,0.59143336887057,1
0.007056337473517312,0.006811989100817439,1.3314459210514826,1
0.16765190628760493,0.01218769043266301,3.2546549653222545,1
0.3408521303258145,0.029850746268656716,1.1147236046907862,1
0.003541603038127763,0.03773584905660377,0.31536295195493325,1
0.006047232378825752,0.0075528700906344415,0.6797925040067334,1
0.004806581546078673,0.015294117647058824,1.473213648987068,1
0,0.0,0,1
0.002443337636785576,0.0018573030557891787,5.139581610888776,1
0.011230893500683485,0.021739130434782608,0.3708803233058539,1
0.020117814105353626,0.065,1.929959263833877,1
0.02048336373063105,0.045576407506702415,6.18437519043236,1
0.0032596256379476096,0.001812141347025068,0.7300242262717628,1
0.0087818742116272,0.007782101167315175,0.36448051959743244,1
0,0.0,0,1
0.000543773790103317,0.005291005291005291,0.13303219766674737,1
0.12243310378102429,0.029250457038391225,2.8918678740297716,1
0,0.0,0,1
0.008761849219315831,0.002680965147453083,0.5796619218943311,1
0.004472752702627104,0.00516795865633075,0.7886610716925242,1
0,0.0,0,1
0.014182855732432576,0.03125,2.013751307501342,1
0.006041708810929814,0.008368200836820083,0.5498667901509363,1
8.19336337566571e-05,0.001644736842105263,0.10627443202161754,1
0.022987409803869995,0.030927835051546393,0.5950306072572893,1
0.016835533597476107,0.024291497975708502,1.012460549440841,1
0,0.0,0,1
0,0.0,0,1
0.00043505352845743463,0.01348747591522158,0.6793035401082794,1
0.32408959181098346,0.012427873945849977,5.011846594348303,1
0.02736207651727776,0.02654867256637168,1.0836159356573256,1
0,0.0,0,1
0.7765202162236889,0.06497622820919176,9.39348387302845,1
0.002703689288412605,0.007312614259597806,0.4335200680957506,1
0.021313595987838028,0.013422818791946308,3.7958632501759153,1
0.0584779828968548,0.028544243577545196,8.20098631368804,1
0.5615494980730378,0.11857707509881422,19.82882674356359,1
3.157725792772483e-05,0.01639344262295082,0.1736423503411662,1
0.017342143168850358,0.00024216593209667263,2.0433422047683085,1
0.04745417918389538,0.023333333333333334,1.2550957862005132,1
0.0005359056806002144,0.00546448087431694,0.13277475205093742,1
0.055031909821311994,0.012307692307692308,0.9152277685587371,1
0.0752304333761156,0.07179487179487179,4.600703845554956,1
0.003007801476805812,0.013333333333333334,0.40491615417364857,1
0,0.0,0,1
0,0.0,0,1
0.06622560961382695,0.096,2.2555148958946134,1
0.0005788661798007205,0.016304347826086956,0.3416170758316143,1
0.02959701502472371,0.014605647517039922,2.1230923156825674,1
0.4944058994780812,0.06004618937644342,19.097742947431588,1
2.0816803244128828,0.08,6.8429524603650975,1
0,0.0,0,1
0.00730268347431905,0.011029411764705883,1.428286907401771,1
0.002239087657444383,0.02243270189431705,4.288371264189062,1
0.01651368520374241,0.006642571065741917,7.591551472120387,1
0.8923311489879173,0.23353293413173654,15.845888934813937,1
0.00046517900178336683,0.03202846975088968,2.423129859644268,1
0.04072126870699544,0.07692307692307693,2.924644543166076,1
0,0.0,0,1
0.0012578616352201257,0.003257328990228013,0.14973776168275255,1
0.29473139283569594,0.0316055625790139,11.47312848325961,1
0.017564368475904424,0.017839444995044598,2.406674961318293,1
0.00014928307850674285,0.0015630427231677665,0.8092286396629701,1
0.1099958566185532,0.03430079155672823,12.452930510960666,1
0.016592905662303203,0.058823529411764705,4.503060852063511,1
0.0015091316379796241,0.005571030640668524,0.42363091299052835,1
0,0.0,0,1
0.0006585842965430189,0.02,0.23681606475993602,1
0.006026059815511243,0.004826678367705134,1.3784537838796282,1
0.006338802442632805,0.006299212598425197,0.5888650931142336,1
0.012667898807428,0.039735099337748346,0.9458719900642468,1
0,0.0,0,1
0.015389627635188556,0.047619047619047616,1.0133976094958583,1
0.5537921333185247,0.07096451774112944,23.034107803000794,1
1.1645962732919255,0.1,3.6604776807119013,1
0.01259606080893163,6.982590075411973e-05,0.8865433399968687,1
0,0.0,0,1
3.779054011753293,0.1978021978021978,15.393979196652051,1
0.0004417347021045717,0.009216589861751152,0.22688221540626968,1
0,0.0,0,1
0.0015640495905499465,0.0015159171298635675,0.33310629742066944,1
0,0.0,0,1
0.14585557594883017,0.08208955223880597,3.4785797713396724,1
0.21844336819399818,0.08720379146919431,14.382269608731047,1
0,0.0,0,1
0.01259081268295695,0.014234875444839857,0.6199653156969631,1
0.0005872724154028512,0.002937641874749633,2.043682529306542,1
0,0.0,0,1
0.005736649118557184,0.011320754716981131,0.3996377277036136,1
0.0016138168463151073,0.0011682242990654205,0.39758330491128996,1
0.017241379310344827,0.08333333333333333,0.24627854581449443,1
0,0.0,0,1
0.0012375130231571613,0.0019035532994923859,1.5217826634210314,1
0.13800197246157503,0.08586525759577279,9.957090701324233,1
0.0017052533700170549,0.011306532663316583,1.8128130799785265,1
0.012564986695250625,0.016826923076923076,1.0901776832414936,1
0.03836764199312616,0.06289308176100629,4.198587048315875,1
0.024744032474350846,0.02735562310030395,1.417693220628592,1
0,0.0,0,1
0.031924703765372216,0.06167400881057269,2.228976709775351,1
0.14647469685216424,0.014257072844731567,9.936433930443732,1
0.006223632797771591,0.005194805194805195,0.6030466476990026,1
0.03336976992503273,0.02157164869029276,2.282712674877801,1
0.0007513148009015778,0.012987012987012988,0.13901079714141543,1
0,0.0,0,1
4.2151407857022424e-05,0.0012970168612191958,0.09926304659474,1
0,0.0,0,1
0.012977364465944186,0.012345679012345678,0.987183826303712,1
0.017732872328543738,0.008347245409015025,0.8321392121387974,1
0.025343087835943672,0.009685230024213076,1.3727591253144285,1
0.014705882352941176,0.0030120481927710845,0.23699447183691388,1
0,0.0,0,1
0.6760270862676192,0.08950617283950617,6.816967743551414,1
0.018171373665699285,0.007532956685499058,0.7278626023724636,1
0.0003913894324853229,0.009009009009009009,0.12745660655882704,1
0.05863379589852002,0.02449528936742934,11.435831812844034,1
1.4945008727567017,0.025941939468807906,18.468659869259476,1
0.0004905014028827025,0.004971002485501243,0.5658080513098764,1
0.08958607017019557,0.015147752669481004,8.746917223038484,1
0.002044989775051125,0.0032679738562091504,0.1614892541739433,1
0.012048192771084338,0.02631578947368421,0.22630370469475658,1
0.0022522522522522522,0.010526315789473684,0.16404671587218408,1
0.1566437424923987,0.04725218284540318,13.297720733274172,1
0.0004299226139294927,0.00014898688915375446,0.12900054335452749,1
0.00042158516020236085,1.570869790603057e-05,0.1286754740136645,1
2.642167154151357e-05,7.943022055124573e-05,0.2524350436609572,1
0.06976419415614767,0.00527866437515345,5.791400176930018,1
9.44518956495457e-06,0.002288329519450801,0.0864303862565374,1
0,0.0,0,1
0,0.0,0,1
0.0038895570845230497,0.010067114093959731,0.34892982873179973,1
0.0009302325581395349,0.002898550724637681,0.14326491696013255,1
0,0.0,0,1
0.0016174378707585744,0.004464285714285714,0.26677849394786174,1
0.19628371010684054,0.10215053763440861,3.6598775634393723,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
7.24501180936925e-06,0.0004791566842357451,0.08449373257091766,1
0.00015038693590156772,0.011235955056179775,0.18732413174218948,1
0.021354223058089296,0.04182509505703422,1.6674254421599866,1
0,0.0,0,1
0.007160804749472521,0.01791044776119403,1.9305005623887195,1
0.016080822804599493,0.16216216216216217,0.9153124901188056,1
0.09605483272830971,0.037209302325581395,2.923962147535798,1
0.0022571848209419067,0.009259259259259259,0.4832917751774235,1
0.013362922043327133,0.013215859030837005,0.5207094220634764,1
0.0139955580261834,0.033112582781456956,0.7917983308216385,1
0,0.0,0,1
0.00021293747658204004,0.014213197969543147,1.2457404534092111,1
0,0.0,0,1
0,0.0,0,1
0,0.0,0,1
0.019461943746453117,0.009654243376740009,5.166839124109,1
0.05390696836296283,0.0963855421686747,1.5244503658872315,1
0.01699936135763931,0.13076923076923078,2.313415639510322,1
7.24501180936925e-06,0.00228310502283105,0.08449373257091766,1
0.016814398357249342,0.044585987261146494,1.1059390485159852,1
0.0048448794846060175,0.005609522506498837,7.982032889981158,1
0.018635155092439144,0.015228426395939087,1.2202549464688912,1
1.3423739361927078,0.19444444444444445,5.623487321453174,1
0.0022189368627397042,0.009508716323296355,0.6980803777911291,1
0.1885324880124276,0.07692307692307693,5.3679195959187425,1
0.0004585052728106373,0.017543859649122806,0.13008064484780407,1
0.00506171888287736,0.002926829268292683,0.43821047465231433,1
0.010616384929228506,0.013574660633484163,0.5247273261413327,1
0.005009974205484033,0.04054054054054054,1.0756270585176202,1
0.02733526964488178,0.07036247334754797,4.252110347392682,1
0.12075326994257393,0.045112781954887216,1.4252491445723103,1
0.010886575696711934,0.004213483146067416,0.5283384812374368,1
0.6394527996866615,0.20430107526881722,8.576838130080024,1
0,0.0,0,1
0,0.0,0,1
0.037809615351708695,0.006172839506172839,0.7506774962675762,1
0.0009530153855462595,0.0037831021437578815,0.37200326154540014,1
0.3892037168778953,0.0018591082000972456,10.48469832369889,1
0,0.0,0,1
0.0004116920543433512,0.004098360655737705,0.12828349743245068,1
0.006647599139789278,0.02356902356902357,0.9478568864506921,1
0.040492727573062916,0.05865921787709497,3.097859598527373,1
0.267584389056076,0.03103448275862069,2.153485364025674,1
0.2836772440972383,0.1171875,8.342755049437361,1
0.08504447142764136,0.020713970912296167,6.916213274541157,1
1.4244467044820943,0.07384515289525048,40.2605038080865,1
0,0.0,0,1
0.020685116570100685,0.036016949152542374,2.3198251415501825,1
0.03410085065263687,0.07589285714285714,2.604211644861092,1
0.007410359162792343,0.034220532319391636,1.1267650963590903,1
0.00018621042534919428,0.004262574595055414,0.46196925259027066,1
0,0.0,0,1
0.0010951442725153776,0.011754068716094032,1.2664216883696213,1
0.003093500721033972,0.004045853000674309,0.7172119337719542,1
0.06869890861106834,0.061902082160945414,13.95621413896179,1
0.07977368077806006,0.13,2.4839572245872477,1
0,0.0,0,1
3.884591608961524e-05,0.0017730496453900709,0.1820874869040507,1
