RA,JC,Label
0.04289421452709686,0.2009132420091324,1
0.0019450516187100003,0.004201680672268907,1
0,0.0,1
0.4786474290035436,0.059841384282624366,1
0,0.0,1
0,0.0,1
0,0.0,1
0.0022843409911611863,0.007782101167315175,1
0.19010107100356216,0.05844155844155844,1
0.018242392089368203,0.021739130434782608,1
0,0.0,1
0.09904477969508056,0.1292517006802721,1
0.03452179405540985,0.11573236889692586,1
0.002506756236916961,0.04537521815008726,1
0.2824595422563724,0.08666666666666667,1
0.0034129692832764505,0.008064516129032258,1
0.006369426751592357,0.017543859649122806,1
0.06073605110486272,0.010980392156862745,1
1.1740126704821197,0.028337061894108874,1
2.690551589981462e-06,0.00043975373790677223,1
0.007751937984496124,0.002702702702702703,1
1.3112054304884109e-06,0.005714285714285714,1
0.00535361539147952,0.021739130434782608,1
0,0.0,1
0.03732250384326577,0.046511627906976744,1
0.001968503937007874,0.0016,1
0,0.0,1
0.02161222404547212,0.021929824561403508,1
0.000919253567744065,0.0031779661016949155,1
0.008609583589301133,0.005841741901221455,1
1.312188710348908,0.043402777777777776,1
0,0.0,1
0,0.0,1
0.009014195219298006,0.000990916597853014,1
0.004347826086956522,0.01282051282051282,1
0.009003737271859115,0.019548872180451128,1
0,0.0,1
0.0026465509842947556,0.0391304347826087,1
0,0.0,1
0,0.0,1
0,0.0,1
0.8181820798289424,0.16835016835016836,1
0.035065876759583,0.021435228331780055,1
0.0009364855782678321,0.01590594744121715,1
0.015346302184321663,0.033628318584070796,1
0,0.0,1
0.07960009773309412,0.05029013539651837,1
0,0.0,1
0.006793996693093653,0.006369426751592357,1
3.922030042750128e-05,0.000992063492063492,1
0,0.0,1
0.0008077544426494346,0.0008340283569641367,1
0.0007099852872851169,0.002560819462227913,1
0,0.0,1
0.003836993526345643,0.023411371237458192,1
0.01442709632000771,0.019002375296912115,1
1.7105790429444547,0.030987394957983194,1
0.0032062407206752694,0.0074682598954443615,1
0.0014858841010401188,0.010101010101010102,1
0,0.0,1
0.12163006003709245,0.016808309726156753,1
0.011774478094678036,0.02054794520547945,1
0,0.0,1
0.0020804139294077198,0.04398826979472141,1
0.0020491803278688526,0.003703703703703704,1
0.0004655318774489759,0.008264462809917356,1
0.00018662657724783198,0.007936507936507936,1
0.055917403623573114,0.13333333333333333,1
0.2506163814012772,0.06107784431137724,1
0.007430669506599847,0.006309148264984227,1
0,0.0,1
0.05547210901346141,0.05053598774885146,1
0.006689033897987848,0.0023071852340145024,1
0.013888888888888888,0.047619047619047616,1
6.367317831036854e-06,0.011235955056179775,1
0.0008248320302017465,0.006825938566552901,1
0.12333677667548076,0.0027874564459930314,1
0.18556284537871326,0.0641025641025641,1
0.000793005448176637,0.01675257731958763,1
0.001785896771349808,0.00823045267489712,1
0,0.0,1
0.004791872191229888,0.004413619167717529,1
0.013157652859771178,0.004424778761061947,1
0.49111358640787905,0.0118895966029724,1
0.0008408773963516199,0.020618556701030927,1
5.40934023131266,0.05320631970260223,1
1.3112054304884109e-06,0.003787878787878788,1
0.735203159490934,0.37037037037037035,1
0,0.0,1
0.23410518053375196,0.030303030303030304,1
0.025600950748132817,0.03125,1
0.0548837031263569,0.028708133971291867,1
0.09077100048426501,0.2830188679245283,1
0.13932417344837666,0.11235955056179775,1
0,0.0,1
0,0.0,1
0.20310559006211182,0.03125,1
1.3112054304884109e-06,0.0196078431372549,1
0.003676470588235294,0.003436426116838488,1
0,0.0,1
0.11068499061048713,0.0024311183144246355,1
0.000133043966630348,0.0023166023166023165,1
0.0006311146217198926,0.02577319587628866,1
0.006868435230473354,0.03715170278637771,1
0.0053475935828877,0.0027397260273972603,1
0.0020300133498057857,0.018252933507170794,1
0.0013543463910316597,0.004709576138147566,1
0.21536740151986936,0.0006670160560293487,1
0,0.0,1
0.004157377800325317,0.004287245444801715,1
0,0.0,1
0.0035147249801013784,0.006578947368421052,1
0.011324521548899019,0.023529411764705882,1
0,0.0,1
0.122797965001709,0.028089887640449437,1
1.6821706730364864e-05,0.00011289230074508918,1
0.006396982395051571,0.00778816199376947,1
3.333222225925803e-05,0.0008051529790660225,1
9.119927040583675e-05,0.02631578947368421,1
0.19565279953145964,0.225,1
0.0003608296366180597,0.004,1
0,0.0,1
0.00011491611123879568,0.006134969325153374,1
1.6327251489674414e-05,0.009523809523809525,1
0.0030120481927710845,0.004132231404958678,1
0.0029053402737613263,0.012987012987012988,1
0,0.0,1
0.0037968017947919343,0.19047619047619047,1
0.06455691196634206,0.021844660194174758,1
0.0050936571449542705,0.025157232704402517,1
0,0.0,1
0.0009961452185159269,0.009963768115942028,1
0,0.0,1
0.0031787274334741703,0.003954305799648506,1
0.002326725321192774,0.00423841059602649,1
1.0126479731850816e-05,0.008771929824561403,1
0.0012913297250915683,0.003194888178913738,1
0.004332812519325562,0.008875739644970414,1
0.014571292582875874,0.0197320594038841,1
0.16948018467716555,0.07526881720430108,1
0.017092036880528128,0.031914893617021274,1
0,0.0,1
0.0006372706079357337,0.000993276283618582,1
0.008699121300970052,0.028268551236749116,1
0.0063781416282667385,0.006134969325153374,1
0.0043545425362239674,0.007194244604316547,1
0.09021751050202265,0.04335260115606936,1
0.0024154589371980675,1.4038240166212764e-05,1
5.1882099262913165e-05,0.0013717421124828531,1
0,0.0,1
0.004640475405027176,0.015384615384615385,1
0.29102514493790177,0.26153846153846155,1
0.0011161384072142118,0.00041467965996267884,1
0.06477580324658001,0.025816249050873197,1
0.0241452957911477,0.007518796992481203,1
0.005337872371251112,0.0075,1
0.014945955659348628,0.011797752808988765,1
0.0025648581829175025,0.0001956096500760704,1
0.019339550525890675,0.026829268292682926,1
8.346420182133482,0.011461575629543896,1
0,0.0,1
0.05537951744848297,0.0967741935483871,1
0.13509086674570864,0.03543307086614173,1
0.040507777628636096,0.011406844106463879,1
0,0.0,1
0,0.0,1
0.00031696419367340737,0.007361963190184049,1
0,0.0,1
0.00010172614841370722,0.005270092226613966,1
0.10866251999494661,0.04208754208754209,1
1.1029194297871456,0.07964601769911504,1
2.1144325183288577e-05,0.0051813471502590676,1
2.496984890744426e-06,0.0048543689320388345,1
0.254306488145257,0.03413284132841329,1
0.006134924540433257,0.012362637362637362,1
0.004848837270193231,0.014466546112115732,1
0,0.0,1
0.0037735849056603774,0.0034965034965034965,1
0.0003238341968911917,0.002257336343115124,1
0.02483719521429653,0.04878048780487805,1
0.14013484532196607,0.020375086825654087,1
0.35760133801186467,0.0017916560020476069,1
0.12771206914141334,0.09219858156028368,1
0.00010862622762758727,0.00032232070910556004,1
0,0.0,1
0,0.0,1
0,0.0,1
1.4136395936545509e-05,0.00078003120124805,1
0,0.0,1
0,0.0,1
0,0.0,1
0.002824858757062147,0.012345679012345678,1
0.8942154223414641,0.04964539007092199,1
0.007228284280576646,0.031058823529411764,1
0.00021458501741400963,0.02403846153846154,1
0.017055289217060246,0.06493506493506493,1
3.041334091492107,0.0052623186094721735,1
0.03588599516986372,0.060498220640569395,1
0.29785575196161423,0.2,1
0,0.0,1
0,0.0,1
0.4031257649252609,0.06174957118353345,1
0.0028973299864371404,0.023076923076923078,1
0,0.0,1
0.009615384615384616,0.006578947368421052,1
0.002107260379806596,0.0030581039755351682,1
6.480300588019542e-05,0.0010311936065996391,1
0,0.0,1
0.14350216264564988,0.0275092936802974,1
0,0.0,1
0.15678105929221461,0.06521739130434782,1
0.003382674458361172,0.003355704697986577,1
0.022890435726678923,0.02185792349726776,1
0.1679782830443452,0.3684210526315789,1
0,0.0,1
0.0018933026117577874,0.046296296296296294,1
0.0019335536238948,0.011363636363636364,1
0,0.0,1
0.026807402330439604,0.0392156862745098,1
0,0.0,1
0.0008968609865470852,0.0033222591362126247,1
0,0.0,1
0.2,0.0023923444976076554,1
0.24629056277866937,0.06756756756756757,1
0.005182120255994195,0.0034752389226759338,1
0.00012004175773062977,0.005309734513274336,1
0,0.0,1
2.8995992012418883,0.0011498056084043346,1
0.00022920009168003668,0.002617801047120419,1
0.08764367816091953,0.002770083102493075,1
0.008403361344537815,0.007518796992481203,1
0,0.0,1
0.011507349027257783,0.03278688524590164,1
0.0007907126162077908,0.0011117287381878821,1
0,0.0,1
0.003814865342107664,0.002486325211337643,1
0,0.0,1
0.0022114873006324545,0.0024509803921568627,1
0.003471895609775738,0.004873294346978557,1
0,0.0,1
0.5289297023254461,0.0006365464461901249,1
0.1892225121794003,0.12274368231046931,1
0,0.0,1
0.00029507229271171436,0.001567398119122257,1
0.005434782608695652,0.013888888888888888,1
0.0007426898429644878,0.002039775624681285,1
0.00016730801405387318,0.007194244604316547,1
0,0.0,1
0.019157170874529315,0.03076923076923077,1
0.008477413961321751,0.016913319238900635,1
0.02129982740229828,0.041237113402061855,1
1.3371458238484764,0.08,1
0.10345710938721399,0.0045207956600361665,1
0.0035714285714285713,0.005681818181818182,1
0.03131705859224848,0.05,1
0.0071651514955021435,0.024844720496894408,1
9.741996700113675e-06,0.0017953321364452424,1
0.00031167743758443007,0.006289308176100629,1
0.0024875666869159357,0.004210526315789474,1
0,0.0,1
0,0.0,1
0.15632537614177225,0.48148148148148145,1
0.001059322033898305,0.004016064257028112,1
0.00582019913755835,0.011299435028248588,1
0.5216346595106186,0.0008555424623480605,1
0,0.0,1
0.009558598154107246,0.010101010101010102,1
0.0005284706676315701,0.0018306636155606408,1
0.00020054440376410354,0.005813953488372093,1
0.007187802840042592,0.019656019656019656,1
0.013213364786090502,0.004267425320056899,1
0,0.0,1
0,0.0,1
0.03823053605373247,0.19047619047619047,1
0,0.0,1
0,0.0,1
0.019003278328319315,0.012629161882893225,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0.022300532692119467,0.016736401673640166,1
0.528945781624114,0.45652173913043476,1
0.41844199515385716,0.024412094064949607,1
0.005050505050505051,0.008849557522123894,1
0,0.0,1
0,0.0,1
0.0138550564482513,0.11864406779661017,1
0.5196780593724515,0.016172506738544475,1
0.005747126436781609,0.005649717514124294,1
0.00298632778311472,0.00234192037470726,1
0.023739495798319327,0.020833333333333332,1
0.00010266457982593591,0.0008877840909090909,1
0.002952285838231902,0.008673026886383347,1
0.72571780130674,0.026765799256505577,1
0.05202516657518294,0.08762886597938144,1
0.007841423042389382,0.006936416184971098,1
0,0.0,1
0,0.0,1
1.1639411045801083e-05,0.0004911591355599214,1
0.3578152664770128,0.07142857142857142,1
0.1799856432293006,0.0020114497911186756,1
0,0.0,1
0.013421221732822964,0.07758620689655173,1
0.35707587246414046,0.05279034690799397,1
0.01593595166592712,0.032036613272311214,1
8.378788259641891e-06,0.0011135857461024498,1
0.39403026853155937,0.1323529411764706,1
0.06466104881994938,0.1048951048951049,1
0.008651660688484653,0.025,1
0,0.0,1
0,0.0,1
0.010555681619465296,0.0042765502494654314,1
1.3112054304884109e-06,0.000724112961622013,1
1.0639829341643239,0.027422303473491772,1
0.0018469746199745345,0.02857142857142857,1
2.036199555920232,0.07155123068116771,1
0.7158369042191078,0.0662236480293309,1
7.931472081218273e-05,0.0034482758620689655,1
0.0007449348988864372,0.0022208934825318186,1
0.003676470588235294,0.003436426116838488,1
0.004881068153311846,0.018115942028985508,1
0,0.0,1
0.7807841484770297,0.19502719502719504,1
0.0027035038909732183,0.027842227378190254,1
0.03396425046022471,0.015625,1
0.001241849100667085,0.05454545454545454,1
0.005504669711898265,0.00019990671020190577,1
0.01,0.0007283321194464676,1
0.3343620974976751,0.097856477166822,1
2.496984890744426e-06,0.011235955056179775,1
0.013806697208874627,0.012658227848101266,1
0.0005793742757821553,0.0016891891891891893,1
0,0.0,1
0.004498747351779033,0.0141287284144427,1
0.37533421588465427,0.005203371198241114,1
0.004074286327938166,0.02753368482718219,1
0.0017219250600213221,0.08108108108108109,1
0.12311699417123387,0.06447280053727333,1
0,0.0,1
0.001694915254237288,0.01282051282051282,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0.03216263870000477,0.03260869565217391,1
0.0005350454788657035,0.012345679012345678,1
0.0010070290494580431,0.008762322015334063,1
0,0.0,1
0.01353315332746954,0.007444168734491315,1
0.0025648321592324085,0.011461318051575931,1
0.004207405091266577,0.04408352668213457,1
0,0.0,1
0,0.0,1
0.020425428683752984,0.001548586914440573,1
0.08599420558566848,0.06441717791411043,1
0.0066082314738874865,0.018315018315018316,1
0,0.0,1
0.001006917194761642,0.014814814814814815,1
0.05746809400918801,0.054285714285714284,1
0.18051947296570126,0.021514629948364887,1
0.028664871566394502,0.018512170037709975,1
0,0.0,1
0.23794459785893735,0.0011944426981831899,1
1.145409770345341e-05,0.0013568521031207597,1
0.0028169014084507044,0.0024509803921568627,1
0,0.0,1
0.007826551602151288,0.008012820512820512,1
0,0.0,1
0,0.0,1
0.0160130494769519,0.01669157947184853,1
0.021109702613383192,0.0425531914893617,1
0.05942704228677795,0.04371584699453552,1
0.007751937984496124,0.0007627765064836003,1
0,0.0,1
0.0007093659613717607,0.0004891410682840931,1
0.12431307066249014,0.025491624180626365,1
0.016833770080893245,0.012121212121212121,1
0,0.0,1
1.3112054304884109e-06,0.007692307692307693,1
0.002793296089385475,0.011904761904761904,1
0.0008288813669915583,0.000835421888053467,1
6.762696963549064e-05,0.0036363636363636364,1
0.48075291573357404,0.045909090909090906,1
0.009326309451948952,0.01477618426770969,1
1.6327251489674414e-05,0.005917159763313609,1
0.02061199510403917,0.0125,1
0.10243844898222061,0.14285714285714285,1
0,0.0,1
0,0.0,1
0.05732400437122041,0.028169014084507043,1
0.8554423201339437,0.03531073446327684,1
0.007361735682063894,0.01775147928994083,1
0.33331194200481046,0.033987915407854986,1
0.16012643765293344,0.00732421875,1
0,0.0,1
0.1868730405032836,0.12927756653992395,1
0.08739329430208358,0.002474226804123711,1
1.2493386054397786,0.09036144578313253,1
0.0007832461707153536,0.034482758620689655,1
0.21522482312147248,0.07539682539682539,1
8.336583142658265,0.18005540166204986,1
0.0005096839959225281,0.005681818181818182,1
0.0010362694300518134,0.0014064697609001407,1
0,0.0,1
0.006546730390777191,0.002959309494451295,1
0.0006194542106144317,0.002828854314002829,1
0,0.0,1
0.07127833561008069,0.02691065662002153,1
0,0.0,1
0.39301830497235796,0.02840352595494613,1
0.014408247571416828,0.0391304347826087,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0.06005911277250801,0.01623285754268122,1
0.028896076336130044,0.02231237322515213,1
0.018666806752236816,0.0032876712328767125,1
0,0.0,1
0.42788062703063773,0.325,1
0.020786057414926572,0.02414486921529175,1
0.0036231884057971015,0.005376344086021506,1
0.01369345137158105,0.008259212198221092,1
0.009568810946397815,0.043859649122807015,1
0,0.0,1
0.0031838196187784847,0.006443298969072165,1
0.000931220456341282,0.002437538086532602,1
0.002630626693280319,0.004545454545454545,1
0,0.0,1
0.45191094102117724,0.22,1
0.11658949980972332,0.007168458781362007,1
0.011321735698747991,0.015306122448979591,1
0.04179572241949646,0.05263157894736842,1
0.009269612548948408,0.03669724770642202,1
0,0.0,1
0.0038572766041243107,0.03409090909090909,1
0.009522683019509778,0.0005545432939871663,1
0.00244758060748376,0.024793388429752067,1
0.01728059961077233,0.028985507246376812,1
0,0.0,1
0.0016666666666666668,0.011363636363636364,1
0.005759347864611022,0.00411522633744856,1
0.025724550010350823,0.1076923076923077,1
0.0014067728895871576,0.0045871559633027525,1
0,0.0,1
0.006578947368421052,0.018867924528301886,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0.1596643380341479,0.025753768844221106,1
0.00250362028388206,0.0032258064516129032,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0.003896161984692826,0.013986013986013986,1
0,0.0,1
0,0.0,1
0,0.0,1
0.01653947242010771,0.022172115745960164,1
0.0011350737797956867,0.004761904761904762,1
0,0.0,1
1.3090756255514557,0.02298560242485476,1
2.4633017815211637,0.07301587301587302,1
0.0266045961985453,0.017326732673267328,1
0.03009988030270367,0.03244274809160305,1
0.002770083102493075,0.0019646365422396855,1
0.2190444755288826,0.05509641873278237,1
0.14288049051327212,0.23404255319148937,1
0.17026610100937237,0.06367432150313153,1
0.041859018347682964,0.034482758620689655,1
0.04281648754452792,0.0024505799705930404,1
0.0017694750038868012,0.0014245014245014246,1
0.03134796238244514,0.015151515151515152,1
0.018700077661681715,0.03773584905660377,1
6.367317831036854e-06,0.0011261261261261261,1
0.0026984603323108856,0.012738853503184714,1
0.01134092886429335,0.030303030303030304,1
0.06255202422420347,0.07215189873417721,1
0,0.0,1
0,0.0,1
0,0.0,1
0.013672811318311062,0.021601016518424398,1
0.007586413015142115,0.011547344110854504,1
0.004901960784313725,0.007751937984496124,1
0.0019104950340493882,0.03664921465968586,1
0,0.0,1
0.008445966036196167,0.0072992700729927005,1
7.426300618277564e-05,0.00628140703517588,1
0.12359082880631365,0.057722308892355696,1
0,0.0,1
0.015247915752523036,0.009615384615384616,1
0.06068463577849037,0.02280130293159609,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0,0.0,1
0.005589973293800022,0.019895872071402008,1
0.18665337117776282,0.00028776978417266187,1
0,0.0,1
0,0.0,1
0.0017887227743314238,0.024793388429752067,1
0.038110780401968115,0.013314141777617848,1
0.002,0.009345794392523364,1
0.03727021924912876,0.013157894736842105,1
0,0.0,1
0,0.0,1
0.004490825944374796,0.010723860589812333,1
0.017655946588747286,0.021052631578947368,1
0,0.0,1
0.027191740025038973,0.09174311926605505,1
0.16988040302769036,0.03773584905660377,1
0.0018656716417910447,0.0003861003861003861,1
0.5130718131861122,0.03541128734784212,1
0,0.0,1
0,0.0,1
0.307262287356407,0.044540595571392214,1
0.0014465648944370756,0.009731232622798888,1
2.496984890744426e-06,0.004219409282700422,1
0.27400593160265124,6.555047320886609e-05,1
0,0.0,1
0.001050034034906101,0.021164021164021163,1
0,0.0,1
0.015306799375996735,0.02207505518763797,1
0.00028439861257300767,0.013740458015267175,1
0.3377292615967594,0.023014959723820484,1
0.025984967186683926,0.075,1
0.00015342740439966364,0.00988593155893536,1
0.007723556390803232,0.011603375527426161,1
0.00043146797337819206,0.007506527415143603,1
0.0008390323559599448,0.009945300845350571,1
0.016599469312905554,0.006568144499178982,1
0.02222177418571285,0.004061738424045491,1
0.004269174863369463,0.01834862385321101,1
0.031795305191213305,0.0013308933621693562,1
0.013233234611193356,0.015151515151515152,1
0,0.0,1
0.004154118785256189,0.013673088875077687,1
0.001975628675064889,0.012958963282937365,1
0.24526556306863853,0.1323529411764706,1
0.00505009223698324,0.008982035928143712,1
2.4939454930657774e-05,0.00023218017181332715,1
0.02596388525281461,0.03885480572597137,1
0.8773375513516051,0.10179640718562874,1
0.18714906808201692,0.1452991452991453,1
0,0.0,1
0.0033622932109462615,0.0371900826446281,1
0,0.0,1
0.07846852376149262,0.006545930613135501,1
0.007141952156692395,0.0625,1
0.003595712684779987,0.011299435028248588,1
0.1627331280034628,0.07,1
0.014409317656361794,0.04263565891472868,1
0.08417046108332979,0.0171291538198013,1
0.004484784162852573,0.0024096385542168677,1
0.26437289370747713,0.049868766404199474,1
0.003941081712329051,0.008215962441314555,1
0.019178708950637727,0.058823529411764705,1
0,0.0,1
0.04017192769237507,0.015748031496062992,1
0,0.0,1
0,0.0,1
0.14038238801355907,0.1268939393939394,1
7.932730445819452e-05,0.003424657534246575,1
0,0.0,1
0,0.0,1
0.0020464083166127256,0.011661807580174927,1
0.20855252625531914,0.02531645569620253,1
0.04129183734334513,0.036211699164345405,1
0.0001762114537444934,0.017543859649122806,1
2.3456008256514908e-05,0.006944444444444444,1
0,0.0,1
0.009168308101390339,0.013414634146341463,1
0,0.0,1
0.011039332215848432,0.03424657534246575,1
0.014097284048106342,0.03858520900321544,1
0.037929764179693876,0.018849206349206348,1
0,0.0,1
0,0.0,1
0.00018573551263001485,0.0016051364365971107,1
0.0032665608043054156,0.0037211610022326964,1
0.007501466767244992,0.029850746268656716,1
0.0018459741987951134,0.015444015444015444,1
0.0013366555409964518,0.0036900369003690036,1
0,0.0,1
0.0009560115699359653,0.020182604517059107,1
0.0936807453973417,0.06263498920086392,1
0.006802012558908822,0.009683098591549295,1
0.015215711557713493,0.026058631921824105,1
0.10219493716704497,0.009771350400625366,1
0.011222577007208532,0.04700162074554295,1
0.0033783783783783786,0.038461538461538464,1
0.05623219172248327,0.03237410071942446,1
0.007271756967289384,0.043209876543209874,1
0,0.0,1
0.01175214214394184,0.005509641873278237,1
0.01818181818181818,0.01694915254237288,1
0.001557632398753894,0.01694915254237288,1
0,0.0,1
0,0.0,1
0.009411448469489379,0.019455252918287938,1
0.004983085192523939,0.02676056338028169,1
0.015803894982365237,0.007614213197969543,1
0.008592984861418695,0.01394169835234474,1
0.15229298715202813,0.06760316066725197,1
0.004238440478841572,0.01939655172413793,1
0.04341052956717124,0.015503875968992248,1
0.00027432753372419856,0.0017751479289940828,1
0.0013050219308389185,0.0037220843672456576,1
0,0.0,1
3.2340494157119664,0.06867574616053318,1
1.1426482014717308e-05,2.102739870050676e-05,1
0.14645673676743096,0.03496932515337423,1
0,0.0,1
0.044177133650197,0.0036135870874488074,1
0.012309554000081395,0.004319654427645789,1
0.10522830028865372,0.15625,1
0.0035598868463434063,0.003703703703703704,1
0,0.0,1
0.00935672514619883,0.037037037037037035,1
1.5710178624730964e-05,0.007462686567164179,1
0,0.0,1
0,0.0,1
0.18608165258562598,0.047619047619047616,1
1.4950141278835086e-05,0.023809523809523808,1
0.00847457627118644,0.0125,1
1.3112054304884109e-06,0.01694915254237288,1
0.4666898040446608,0.03977272727272727,1
0.008580329976417906,0.01485148514851485,1
0,0.0,1
0.3114856783759569,0.15021459227467812,1
0,0.0,1
0.0036272812377632496,0.02857142857142857,1
0.009009009009009009,0.0030120481927710845,1
0.0011154587712203195,0.0034562211981566822,1
0.14219088392531198,0.12225705329153605,1
0.013554644622536943,0.025221540558963872,1
0.0007689268374351248,0.04,1
0.007951173858499772,0.008771929824561403,1
0.0008207384811649179,0.01706827309236948,1
0,0.0,1
0,0.0,1
0.00199846119079534,0.0035566093657379964,1
0,0.0,1
0.0003018630119140756,0.0008529304252467406,1
0.004492274672800336,0.006134969325153374,1
0.020090727111137387,0.013705335291238374,1
0,0.0,1
0.044162826420890935,0.02197802197802198,1
0.05961685021859316,0.03553299492385787,1
0,0.0,1
