RA,JC,AA,PA,Label
0.02163313299032647,0.0009264978381717109,0.5600204010277992,143820,1
0.0012138776820872165,0.034308779011099896,3.1967269102836178,124644,1
0.026790518928502087,0.01643192488262911,1.1948739357244658,5460,1
0.004176261388347993,0.010964912280701754,0.7011369093061457,6258,1
0.0035087719298245615,0.007751937984496124,0.17691320904969376,4104,1
0.40218158432193957,0.001323539143670174,13.514777534606019,20283019,1
0.01866256329990069,0.06060606060606061,0.7411480179308102,496,1
0.00017459707064149048,0.008714596949891068,0.7249425622499752,72240,1
0.0021079537094847185,0.001639344262295082,0.2402184154554004,7296,1
0.0034482758620689655,0.0030959752321981426,0.17637054703334476,963,1
0.6374266729254577,0.0007366811398466364,12.119750757290417,16373742,1
0.5944382912304496,0.2845528455284553,7.780342526677166,6240,1
0.013658426894325145,0.0052659294365455505,1.2631181377385705,45240,1
0.14537140939835264,0.00922509225092251,10.257798834303385,5000346,1
0.012977607036475982,0.00889967637540453,2.751640728347417,566973,1
0.06446713334297453,0.047666335650446874,6.920915032425222,193284,1
0.03195548307049421,0.030418250950570342,1.3199048264161075,11554,1
0.0025256563295405466,0.008823529411764706,0.3289883895189521,12642,1
0.000577669444389369,0.003945885005636978,1.3221815358908895,662905,1
0.2085186505321144,0.21052631578947367,2.1930113399988027,360,1
0.15725067015800706,0.14754098360655737,2.185011975674331,1189,1
0,0.0,0,496,1
0.01296588383569704,0.010954616588419406,1.7745007461757065,412132,1
0.001090100805650391,0.009137055837563452,1.71636978626797,185220,1
0.014987371873586683,0.023809523809523808,0.8373749660018588,2436,1
0.0019913334393976737,0.000900792697573865,2.952809176486899,1963225,1
4.431396551875635,0.002073179602822434,20.949594881395036,12728070,1
0.027947329693946383,0.03217821782178218,2.063141237089208,21716,1
0.39914792198180943,0.1329073482428115,29.338104862869866,754376,1
0,0.0,0,4355,1
3.9158419102902497,0.09148936170212765,35.64179741019275,844965,1
0,0.0,0,22910,1
0,0.0,0,438,1
0.2563895782910806,0.12394366197183099,7.99511964610129,24548,1
0.009950906044695076,0.01195219123505976,1.9139057782676598,189781,1
0,0.0,0,77,1
0.00044444444444444447,0.0007698229407236335,0.12955573855445546,2596,1
0,0.0,0,954,1
3.922030042750128e-05,0.00510204081632653,0.09855793890064192,6622,1
0.007194244604316547,0.09090909090909091,0.20265584813122056,20,1
0,0.0,0,23,1
0.013498955524428456,0.01015625,1.73176110599054,395612,1
0.059305861381985944,0.014563106796116505,0.6643913376947036,5664,1
0,0.0,0,25452,1
0.0805327863640818,0.0004550366873329162,2.4787412799754165,1826552,1
0.00014297969688304262,0.0001541782300339192,0.11295851093857982,19452,1
0,0.0,0,114,1
0.5461194468917369,0.034129692832764506,2.922603406112461,20502,1
0.3283278007689825,0.07505070993914807,6.789617030224176,50904,1
0.0572525589488839,0.0967741935483871,2.5819375554849535,6936,1
0,0.0,0,52,1
0.006420204235378804,0.031496062992125984,0.6146168586366543,750,1
0.0007606367364245462,0.0005211047420531526,0.3587522267590023,34524,1
0.0017543859649122807,0.015873015873015872,0.15758860784601006,799,1
1.606693251794592e-05,0.0023228803716608595,0.17041714892640486,12720,1
4.613400843414931e-05,0.004464285714285714,0.3516231081005019,40896,1
0.0006681016603939018,0.012448132780082987,0.33439818507425284,10528,1
0.2489943776879459,0.0027168639627401514,3.1262077171801455,143892,1
0,0.0,0,462,1
0.0003497056720329546,0.005988023952095809,0.2131404590412039,3260,1
0.22293801551259923,0.04608294930875576,2.483540301930521,3570,1
1.2643070407831334,0.07746478873239436,4.799248362757474,5510,1
0,0.0,0,4848,1
0.003856599538765275,0.03496503496503497,1.1472586271671326,12688,1
0.28192465817644324,0.08307692307692308,5.488435142532301,26215,1
0,0.0,0,87,1
0.11868819615964565,0.091324200913242,6.634683951305944,52765,1
0.11790806250297502,0.043478260869565216,1.7257570825367496,9180,1
0,0.0,0,15,1
0.0036117643021002332,0.012224938875305624,2.1300570762507065,275984,1
0,0.0,0,122,1
0.12576338456306319,0.07272727272727272,5.126742333619748,36096,1
0.0011767191723134956,0.000579604038924987,1.8851471168454221,852124,1
0.12233581674639805,0.055710306406685235,3.631088968906403,10150,1
0.010906270798086292,0.02384737678855326,3.351506065812276,131712,1
0.0019480415852720088,0.0021085925144965737,0.518317429628389,28290,1
0.008592724772881567,0.013850415512465374,0.7596367482783178,33485,1
0.820962359155714,0.07377049180327869,6.432469753352891,38430,1
0,0.0,0,21,1
0.1395657878494153,0.012385498645336085,13.48782904524965,2595346,1
0,0.0,0,1036,1
0.131510487903537,0.01896551724137931,1.9904770879309042,36920,1
0.05456254272043746,0.057692307692307696,0.7205096391698135,294,1
0.00048216007714561236,0.002688172043010753,0.13093745053417213,1840,1
0.019205348998263004,0.0392156862745098,0.7022614981167139,1209,1
0.006522931586536483,0.05128205128205128,1.2754372954081372,4654,1
0,0.0,0,8980,1
3.1556691596453026e-05,0.00141643059490085,0.09649040378701663,3510,1
0.16396953349923696,0.10610932475884244,5.824261193420806,15660,1
2.496984890744426e-06,0.001949317738791423,0.07751681639600151,4048,1
0,0.0,0,1650,1
0.07059781504874171,0.03867403314917127,1.4989651848568852,8755,1
0,0.0,0,21,1
0,0.0,0,80,1
0.03721610116279899,0.07086614173228346,3.854986444477833,34047,1
0,0.0,0,2800,1
1.8472893389041618,0.20118343195266272,16.982927005354643,39273,1
0.15505750301100432,0.15151515151515152,6.659174722888979,18879,1
0.006622154714672697,0.00558659217877095,0.6474751027180483,9779,1
0.002102333320643025,0.00859134381585346,5.070127722042446,2334221,1
0,0.0,0,9,1
2.496984890744426e-06,0.0008084074373484236,0.07751681639600151,31512,1
0,0.0,0,80,1
0,0.0,0,112,1
11.368085850699702,0.008220112003895788,180.7369829174171,186090870,1
6.754474839581223e-05,0.0009532888465204957,0.10413715852917678,2096,1
0.005593622798674997,0.010822510822510822,0.6911952303774876,22302,1
0,0.0,0,4,1
0.0017301038062283738,0.007518796992481203,0.157243239979656,393,1
0,0.0,0,16766,1
0.1598216923000825,0.06727956539908066,21.760730355068254,1265913,1
0.01747497727550271,0.008731082654249126,2.0725337714780996,334152,1
0,0.0,0,690,1
0,0.0,0,264,1
0.010030561969998967,0.008038585209003215,0.7272384178003568,4952,1
0.005930248164305105,0.03900709219858156,1.3468988240492719,7656,1
0.0022594614100121314,0.005802707930367505,0.3590007429826991,4096,1
1.3112054304884109e-06,0.00034818941504178273,0.07383035914027619,71200,1
0.002397481468852306,0.002257336343115124,0.5909857315553926,39636,1
0.003512915756354331,0.008490566037735849,1.0184172743542512,133980,1
0.06862062068422314,0.075,2.1837529101110036,2212,1
0.23757287713184316,0.10084033613445378,5.082130769792451,8325,1
0.00081815767004572,0.011976047904191617,0.2181338868050301,978,1
0.11044835563955686,0.024793388429752067,1.2374776894246393,7807,1
0.20236733147336666,0.0035889686437476386,3.627580899083563,237060,1
0,0.0,0,204,1
0.0008318473341939631,0.002103491796381994,0.5595269498100532,30797,1
0.019178708950637727,0.058823529411764705,1.1152451733340396,1053,1
0,0.0,0,132,1
0.010756994007163085,0.017857142857142856,0.7482287654912393,4806,1
0.0007867820613690008,0.009345794392523364,0.1399078989146439,212,1
0.012398500470790752,0.054187192118226604,1.5455854985841033,9685,1
5.878203620973431e-05,0.0017301038062283738,0.10265175920306989,2300,1
0.025174601551701935,0.017107309486780714,1.5455822601900313,66528,1
0.28143553582929565,0.027401782766589635,13.065876982324435,668160,1
0.003553001572679511,0.005569737758180552,2.488672462003995,197202,1
0.0002800336040324839,0.014492753623188406,0.12224040830326231,136,1
0.6324203100690801,0.10426540284360189,12.467971917038962,101844,1
0,0.0,0,516,1
0.0017647175296222023,0.011204481792717087,0.5077503315666715,3168,1
0.0009276437847866419,0.007042253521126761,0.14320774094974673,690,1
0.0063913652593222455,0.013888888888888888,0.44314733328023614,1890,1
0.0381883953631371,0.019801980198019802,2.221708315096077,126178,1
0.004870865233254715,0.017167381974248927,0.560378648315111,10962,1
0.001982513067503054,0.006349206349206349,0.24750584010413054,22960,1
0.0006735434554710946,0.0016391203387515366,1.1384027679698179,558712,1
0,0.0,0,7602,1
0.0008203445447087777,0.00847457627118644,0.14073038250491235,2058,1
0.2006225945852353,0.041353383458646614,16.134818656098425,1835281,1
0.0148033703092924,0.008604206500956023,1.2036524431008502,142464,1
0,0.0,0,992,1
0.007407407407407408,0.0136986301369863,0.20386217799573403,469,1
0.030090616220861024,0.08620689655172414,0.9177598792155668,486,1
0.036417254614509925,0.009478672985781991,2.0679464595062713,140390,1
0.00014874312063067083,0.006369426751592357,0.11346500874831679,6205,1
0.009779972692685336,0.017848755284170972,4.230372362947798,306280,1
0,0.0,0,22,1
0.005671477355376762,0.006920415224913495,0.30984299387507397,10868,1
0.40369923348793585,0.04028436018957346,6.630265054951568,87745,1
0,0.0,0,158,1
0,0.0,0,5185,1
0.04646244113904217,0.03180854286579824,12.804297331112885,2837709,1
0.3189679008221015,0.043021032504780114,7.677708370475714,178200,1
0,0.0,0,850,1
0.021519160045125583,0.007450771687067589,1.9622917848213246,300650,1
0.1025171910212531,0.030966767371601207,6.512698212155975,215306,1
0,0.0,0,15,1
0.018537858116205477,0.011090573012939002,0.8152744803877472,27496,1
0.20958233953382763,0.11315547378104876,17.852446466359588,364344,1
0.005368889788482947,0.02127659574468085,0.3313689046154278,1404,1
0.00019216946611630328,0.0015781167806417674,0.30538899784566265,17055,1
7.24501180936925e-06,0.0017667844522968198,0.08449373257091766,24440,1
0.009523809523809525,0.003067484662576687,0.2148707605483044,650,1
0.012770351894933706,0.001710863986313088,0.6110439359059587,249760,1
0.0896803680443932,0.06172839506172839,5.631244313115409,26085,1
6.376497149365788e-05,0.002849002849002849,0.19316031053421412,12348,1
0.05558728737296429,0.11864406779661017,1.4297694052087047,833,1
0,0.0,0,40,1
0.030939194059278422,0.02756892230576441,5.677936883452104,588879,1
0,0.0,0,105,1
8.821920708576671e-06,0.0005141388174807198,0.0859234163554872,30880,1
0.013371695592730971,0.044585987261146494,1.1078550860197904,3360,1
0,0.0,0,12834,1
9.741996700113675e-06,0.007142857142857143,0.1620105489669192,15392,1
0.004473874002393463,0.005208333333333333,0.32360878346121563,3024,1
0,0.0,0,248,1
0.4561598032616146,0.08575031525851198,12.505560352714838,118508,1
0.3313150375835569,0.026422764227642278,7.689500585235114,185054,1
0.019063697989622642,0.016483516483516484,0.9704339881505609,30504,1
0.013521545927713232,0.01282051282051282,0.5061176099302982,6210,1
1.1815766185104604,0.009165460684997588,17.704151907073207,1769536,1
0.00023923444976076556,0.0016207455429497568,0.11993188072312475,1232,1
0.011603617457527433,0.021897810218978103,6.263171577992716,514304,1
1.14872636444151,0.08940397350993377,12.857244224058793,85440,1
0.017706584431436245,0.01826923076923077,2.54220830013042,229970,1
0.009631071237782389,0.026936026936026935,1.143874391074006,5700,1
0.002109200934474071,0.00872093023255814,1.2889318660518352,64320,1
0.014062761548051545,0.02321724709784411,1.9095805485567483,93010,1
0.5717585775087538,0.08088235294117647,13.222258428133953,68456,1
0.15901919401849846,0.033498759305210915,7.959177977990299,359805,1
0,0.0,0,20689,1
0,0.0,0,900,1
0,0.0,0,70,1
0,0.0,0,276,1
0.0015238412872494538,0.00819672131147541,0.2768131085505141,1440,1
2.2424920509298163,0.16143497757847533,18.4103199820618,66352,1
0.003481679661313798,0.0076045627376425855,0.31473181205179745,9366,1
0.0010342097145160088,0.01453104359313078,1.1392258095383385,147312,1
0.6921374125275814,0.0502283105022831,10.255820132145637,273504,1
0.01255829948938449,0.044145873320537425,7.508496234411529,376412,1
0.005801574566897932,0.0033410572829659967,6.280454443017763,1815058,1
0.0010121457489878543,0.010638297872340425,0.14501827358248376,996,1
0.005555555555555556,0.002070393374741201,0.19256851707299927,3339,1
0.009946604631793102,0.07079646017699115,1.161921734967131,2400,1
0.09362466014569149,0.09876543209876543,2.992233388864044,7665,1
0.005547141575339974,0.037848605577689244,2.2482119430896685,67860,1
1.3112054304884109e-06,0.0017513134851138354,0.07383035914027619,2272,1
0.00429723342783757,0.010256410256410256,3.7800459402517306,188568,1
0.002632854001647123,0.016147635524798153,1.4515566224947005,129270,1
0.004190014547652535,0.028089887640449437,0.6527256554250341,4082,1
0.04198406598233403,0.03363914373088685,1.863049193651676,11661,1
0.03536688905485692,0.028795811518324606,3.229296241745584,31248,1
0,0.0,0,90,1
0,0.0,0,60,1
0.04645747595232354,0.005819592628516004,2.0158333924840477,176665,1
0,0.0,0,10,1
0,0.0,0,49,1
0.01531988330246887,0.0375,1.71471589606064,27156,1
0,0.0,0,16,1
0,0.0,0,170,1
0,0.0,0,72,1
0,0.0,0,1522,1
0.13609920915508492,0.04504504504504504,1.9706984145476438,13431,1
0.04093053697340494,0.02247191011235955,0.8708428227388006,885,1
0.005589322527902182,0.0030120481927710845,0.3299446018810502,4613,1
0,0.0,0,368,1
1.6079010492611032e-05,0.007462686567164179,0.2419392706158477,26726,1
0.004836965416412746,0.016353229762878167,2.1098126255182392,99502,1
0.7557593382260094,0.034720050046918985,19.347080095163403,2194020,1
0,0.0,0,120,1
6.907508461697865e-05,0.0625,0.10438068553897849,66,1
0.0891482322747174,0.07297297297297298,4.320312678312154,21042,1
0.0010187819338104284,0.011627906976744186,0.24554118164496813,7560,1
0.003049288558889973,0.02114924181963288,5.206500627012771,845910,1
0.002235438884331419,0.009302325581395349,0.29287509439205933,6516,1
6.858767030845047e-05,0.006269592476489028,0.1915500146179669,13770,1
0.03220541921234551,0.0034537725823591925,1.7998518544096473,1065290,1
0.01350534295597607,0.03454231433506045,2.5547165140495376,24420,1
0.0041329906975882515,0.04065040650406504,0.651623542334385,732,1
0.0076931680828208025,0.042682926829268296,0.9290821001280208,6188,1
6.257073141733648e-05,0.0056657223796034,0.3581266665697823,74496,1
0,0.0,0,741,1
0.002925605438258893,0.005382131324004306,0.6575369358937796,20064,1
0,0.0,0,20,1
0,0.0,0,7478,1
0.12785209278822982,0.0018374338212394893,8.794032878734447,3079008,1
0,0.0,0,60,1
0.005986705903816104,0.013574660633484163,0.4773032974346675,11919,1
0.1663666242590656,0.041797752808988765,13.141383764157126,1281280,1
0.00026350461133069827,0.0070921985815602835,0.1213380231653021,1197,1
0.0025263731347110276,0.010752688172043012,0.3700129020656695,19152,1
0.0010615711252653928,0.0009302325581395349,0.14602792490720778,58083,1
0.01189317303360596,0.006051437216338881,0.6651670294769916,9114,1
0.0030865507693030826,0.038461538461538464,0.42589792061131826,1584,1
0,0.0,0,32,1
0,0.0,0,75,1
0.002281225696086257,0.0028364323983611725,1.0154758933297312,440365,1
0,0.0,0,12250,1
0.0124305824615782,0.02631578947368421,0.3673177535228044,1400,1
5.385029617662897e-05,0.00021454623471358077,0.1017366170485936,32585,1
0.10545609687169595,0.013458950201884253,1.9836968803621409,13230,1
0.0010869565217391304,0.008771929824561403,0.1465335939017663,444,1
1.5691976287937717,0.04450200141276195,33.09292663304067,4918500,1
1.8301005457734433e-05,0.00042918454935622315,0.1678363135519625,32585,1
0,0.0,0,26542,1
0.7316750641775652,0.029729386354973956,35.02264000048581,11624466,1
0.0016979267194882853,0.04417670682730924,1.2097030716151325,16875,1
0.4348276680479626,0.06182795698924731,9.030968489060223,80400,1
0.004661687928214187,0.016,0.32924515597430387,492,1
0,0.0,0,1764,1
0.007407407407407408,0.006369426751592357,0.20386217799573403,765,1
0.007032725247478955,0.008561643835616438,0.7046406338656207,85540,1
0.04724321082671762,0.04405286343612335,4.308758710704472,91936,1
0.008244678079779117,0.025396825396825397,1.0926702916084894,3732,1
0.04400927641935135,0.03090507726269316,2.105403671962291,51330,1
0.20853137351522355,0.01206896551724138,1.5785247204958766,75430,1
0.25,0.007936507936507936,0.7213475204444817,2772,1
0.2623012279058616,0.21929824561403508,5.271433477561973,3900,1
0.0013962437885363284,0.0028653295128939827,0.27516368576094763,8931,1
0,0.0,0,24,1
0.008641783841869236,0.024096385542168676,0.8966656777990575,15984,1
0.008091827176483747,0.02666666666666667,0.5761008698431623,1029,1
0,0.0,0,707,1
0.024955791694409646,0.010857142857142857,2.6100158739894184,748668,1
0.014975716952144296,0.021175884404583956,9.680382439123862,481338,1
0.0001160363138458855,0.008695652173913044,0.2871050362366795,30080,1
0.06102869047680298,0.013412816691505217,8.340154271458331,2549175,1
0.5717856784153709,0.034,4.188939202758132,18202,1
0.002603186048632317,0.007766990291262136,0.53106971009834,11880,1
0.005102319737501412,0.001817355747387551,0.5852059445922917,13194,1
0.037895986350941185,0.06790123456790123,1.8555953700557364,2652,1
0,0.0,0,196,1
0.0013531682611856817,0.002074688796680498,0.23737788669333296,89648,1
0.006243878524393133,0.010752688172043012,0.5461789937905619,16575,1
0,0.0,0,1048,1
0.05847364351821163,0.06481481481481481,1.2329827587829996,1824,1
1.0126479731850816e-05,0.004405286343612335,0.08695382383195438,1760,1
0.06908023318279988,0.0374331550802139,2.5388957056569423,8052,1
0.8326949025437143,0.24761904761904763,6.91190909195453,4234,1
0,0.0,0,3618,1
2.8041365627457602e-05,0.005208333333333333,0.17874276903429887,17368,1
0.0025749941835258557,0.017543859649122806,0.687286727661049,21627,1
0,0.0,0,3971,1
0,0.0,0,24,1
0.1725255121774002,0.04013377926421405,2.732003691411954,14868,1
0.004409225647150557,0.01818181818181818,0.3191685280273754,1200,1
0,0.0,0,4242,1
0.08063338652700909,0.03585926928281461,13.633077958589642,2154736,1
9.44518956495457e-06,0.004149377593360996,0.0864303862565374,13120,1
0,0.0,0,6615,1
0.12693999758224056,0.040081177067478435,11.163474193984953,1046529,1
0,0.0,0,3136,1
1.9255263646435525,0.14656771799628943,18.817306599508264,95120,1
0.035628886798683035,0.004123057405645417,2.0376918613136956,661725,1
0.011111111111111112,0.05555555555555555,0.2222316216158104,34,1
0.1012407739748407,0.04,2.9449271301877906,26623,1
0.021575020740148523,0.010467980295566502,2.390321788767579,135198,1
0,0.0,0,2184,1
0.2072091348354784,0.17045454545454544,3.4140210552239876,2190,1
0,0.0,0,36,1
0.005453893373462984,0.022727272727272728,0.721872553901834,6014,1
0.3255985398587914,0.024669603524229075,9.481030578404752,509845,1
0.0006164381561559706,0.027624309392265192,0.5037720559056964,5624,1
0.42059209304460393,0.011174968071519796,11.632432506481894,2766864,1
0.005886941538469846,0.007210031347962382,6.828859873591348,2511428,1
0.007929778280258778,0.02857142857142857,0.3616218491851495,272,1
0.020963785320728862,0.1506849315068493,1.7006503187454542,1364,1
8.466683600033866e-05,0.0005561735261401557,0.1066463432338667,14328,1
0.0007230657989877079,0.02040816326530612,0.13827413874418606,184,1
0.6515771133104873,0.06746987951807229,14.862892642529067,213554,1
0,0.0,0,65,1
2.1490455437939016,0.15904572564612326,20.04865329760102,81666,1
0.000952843280507091,0.0079155672823219,0.30189745345016084,11200,1
0.05614075394553848,0.009547738693467337,2.9071808020213394,302580,1
0.001394700139470014,0.0047169811320754715,0.1520895004473141,422,1
0.0003384656221533475,0.015267175572519083,0.19890900980441945,762,1
0,0.0,0,3526,1
0.03453405289708552,0.02200825309491059,2.462839266330979,135756,1
0.6111111111111112,0.07317073170731707,1.923469466491503,468,1
0.0006663753680214644,0.009611687812379853,2.318132752037103,520560,1
0.2862516641472306,0.06679764243614932,6.4819008966281855,65156,1
0.0005027652086475615,0.013333333333333334,0.13165885599856927,219,1
0.005517708224425412,0.004651162790697674,0.45012621892884996,20295,1
0.13002746775896767,0.0547945205479452,11.132564439143717,238612,1
0,0.0,0,19377,1
1.3388458902629568e-05,0.010638297872340425,0.16397120773782625,7936,1
0.003952705249802647,0.04950495049504951,0.641517995210558,873,1
0.0411469489336909,0.007260303224428785,4.474463720222576,825370,1
4.7078762770114404e-05,0.011111111111111112,0.10036443777394133,664,1
0,0.0,0,150,1
