4394985,938953
665164,1750873
2055845,2125282
180173,2244636
3112136,3380644
2391178,4126485
247200,2086284
4194670,3608381
3684505,2374491
1032721,2935816
69306,3069735
3881356,3944761
3978531,2653054
302309,3198099
2989104,585278
2430520,1168108
695505,1436634
3825502,3677307
2064094,4306847
4027517,1861603
1102748,857709
3849414,3435912
4144037,3143954
4847103,2633172
3830515,797425
82764,2586076
2534205,187866
458930,3023881
2852099,1556337
3056885,2251734
2670064,3846526
920468,3215932
895487,2144504
287948,3842820
4173425,3704629
2945040,3468106
2689036,927225
2102496,2853519
3769160,1140198
3461531,1605865
1187669,3689426
176723,1560049
2131956,2658759
751729,1885678
4663781,1251759
2482351,2093988
2790336,2865857
1828358,3148141
4259077,1252520
2360211,3621085
1902575,3097462
2961231,1823081
3900608,1188911
4191410,4355774
1441530,811214
293410,1392929
2110232,4054733
1603926,526774
2303294,1564850
3269110,3238593
3233308,2179196
1740771,2763417
1719848,3152984
2685247,453237
41064,2359919
3410757,3757536
2472742,2147349
3462574,1591155
3738041,2862019
1380775,4762204
4057980,4238132
132587,882793
4811531,1436668
1562387,2275935
4842916,376160
4676536,1135575
1792979,2842437
2681559,1963713
3425860,213925
2958239,2628222
4821538,524750
2452349,4261389
1924872,2715325
4194670,4293687
1285026,1774989
2581751,2188642
3357903,1207548
636238,2413408
117468,158772
3333510,4476114
2389168,530200
2204426,2144931
4693556,2177718
2720228,545109
3182046,1633100
3730690,2789397
1631864,970505
3074212,402638
400902,1742975
2498895,2526509
1659815,3698559
3443682,65437
3126437,3465937
4666970,3111843
2958752,3040757
3062005,2707156
611866,4662134
4103703,2800259
2608279,633875
860494,4314252
3031885,1040941
289673,3873297
272576,4438146
573872,4276628
4381900,2355964
3980505,3669745
2074594,599814
1864732,2874727
732718,3521264
990850,3000328
993256,655238
2451852,466495
788657,2051325
1286085,3438446
1530617,3466430
1098696,3456488
4168549,132231
1808821,4327096
4017576,3867774
3519745,1894430
4117726,1948175
2450558,4203183
2255478,1550678
203830,4751064
2390121,1093086
2420785,3676295
2285382,3570299
1243527,304849
1341140,696683
2704028,4011454
497262,316857
1681927,720158
1616328,2596466
455994,2812965
4226939,4625755
1459199,3568684
2247971,4297422
2431442,4584244
4361058,3505479
2876743,2064963
683763,812619
2895783,3915126
3814106,149447
4103703,3106758
4198459,3106368
3059896,3066324
2701142,255572
2601512,3861526
2456220,2983853
4779576,1382511
3167153,197139
82880,3755454
2960240,737879
4282018,4316057
14638,3373931
1205756,169127
4829448,2217426
493158,1809926
1289445,2162166
1804572,4499618
1418987,3903405
340160,341175
1052046,1259326
4375651,95777
219150,167640
1888218,1528311
2745433,1497786
2819924,2744944
2111786,1779035
2078186,1440992
974734,3541155
1815377,3194481
179054,2877614
2862203,1194390
3896637,1882090
3254592,1167124
1670146,3036233
2441262,729314
3344390,1452313
2689151,4003891
2198813,4025524
4105890,19615
2960818,2774766
3761507,3698822
4517163,2576332
2193933,4373554
1573878,1485073
4609300,3369862
110570,3445255
2402439,1952034
1987318,2659516
1820693,2087664
652717,43015
1867907,608079
588533,4028224
2370725,4631034
1461476,309729
694773,449897
3875269,4100131
4295840,2511833
1978179,2680892
4609928,3655473
42456,3118169
4852363,1511459
808752,251770
3791756,655940
4575690,1436174
1233143,952302
2823666,2866027
4848475,1207038
1919812,843161
1537919,410588
2822651,322409
3293405,2727581
1959457,104316
3588782,2838863
2007635,733526
3109249,1655093
4195486,4421155
3468693,67876
1598473,858698
1488661,2850726
1102849,851113
473049,3250851
3614134,3521384
776089,3114021
1642305,4025505
1175288,1581655
2373496,3214016
2560113,2163657
1079266,2121936
1788426,2024757
3191428,1032137
3265726,366670
607764,3747824
1671411,1000106
4335027,1192918
354670,2381188
4835338,3309917
2984073,4740354
4491388,4497538
3566847,1441661
4102023,1289140
3329658,3795318
3980944,4632148
1957173,3574805
3351811,4552674
877034,2753074
3371990,4504242
1898532,2664560
2777997,4657888
2976040,1166098
521777,3145187
2718118,4044675
3026066,3506242
2389168,4762204
4513654,3657094
716189,3439139
769675,2346779
1785568,2309122
2851916,2951024
2567016,2705273
1128304,55190
3210032,2491020
3380658,69348
3694024,1761726
1701926,1769782
3273734,3943372
4019502,3838096
1569537,3660305
3159408,966766
1037743,3048500
4526703,2925410
1659815,1397013
1578087,4557350
3991826,3027363
2359118,1777298
1682380,2838939
3235965,3712732
564904,1196347
473443,3093066
4778912,3311300
4362385,696123
2891979,2267200
4384375,4639318
1439263,2826574
4527162,3413134
3731958,3948037
1879594,76351
3836080,2433194
3849126,4269353
955464,3304056
149674,1114051
1341441,314106
3135738,2276819
507388,2766550
2492020,4468377
2011253,4186153
3611368,3042
3188679,2610846
3949475,3427625
2297914,1838011
4584128,404795
4505009,433915
2209832,431086
2650016,3522490
22189,2075015
3581640,1508289
2679111,500868
671738,2040749
184266,4659374
2875599,792999
596844,4828466
2307868,727839
1689957,4051586
119381,364665
547939,3402731
2449603,371698
4417063,2704741
3935038,4525782
1124237,2574707
2109737,3983436
3337206,781042
1810410,4349873
2602990,4422722
3400735,4387408
4572390,2732741
2317366,3023881
4180345,2618858
2989104,3866978
4141461,1055122
3271167,4670932
3137858,2945222
1309911,4576072
1786252,3337948
548368,2324591
1426695,2115932
4084076,4669607
1596052,4128288
3145713,2924277
4208163,4075641
157339,158772
3192941,4111480
4487273,712141
1623359,3583178
4073343,59632
574205,192917
1615854,4442030
480626,4241326
1521082,3501677
602566,3127588
1205496,4759735
3366604,3063864
1039890,23915
345926,660674
419848,843851
3789096,4770469
862631,4718005
4016481,517644
4803346,1150919
809037,479506
1130005,4076904
4166725,1792279
2462210,1698289
3988578,897873
4266620,1971252
3004250,1582567
4065613,2518421
102876,1664434
2602200,3828452
2788816,4104274
3612274,1929968
2006474,3494785
4684201,4157331
1185954,796467
3378842,201684
3056276,1967734
3868073,4387981
2339921,1686877
1676854,687713
3769650,4522284
3350917,3861721
3923831,2256090
906389,212078
2495609,3337503
3458646,3136484
3295339,610017
3511321,2137423
2627825,4740180
4718621,4438290
4182878,1448984
4456890,2769570
1285213,112616
2522634,414168
2115035,1747111
1447139,3265756
4299104,3373149
4045955,816109
3595553,2948092
4009105,4801471
3211788,3355643
1625430,1707325
1371942,3403375
4559284,3386324
3637195,125727
1402559,3549167
1592175,4750144
611781,2612862
3124291,4637792
3522015,967875
2797039,4048963
2981984,2105917
3147339,3528189
1383181,3350562
2426698,2736125
25317,4063807
2237447,1684727
1648430,611634
1202591,3754765
168660,2221640
2706354,282453
3412097,2953030
3880783,2483229
3746105,1581539
152481,3146332
2000284,1634906
2580348,827956
4451491,4227244
3116124,4004819
452641,1186742
1503741,3554174
3581988,4698179
2687330,2391491
1213507,357270
4535241,98284
3633019,1201971
3684505,30472
1296996,483251
4066349,1934512
4010957,2320279
1870204,319164
1098696,3456488
444164,2989624
4365300,3353634
2045898,2894128
4598255,1629814
629870,3673836
1147385,132244
1171609,118655
3062005,4503709
889433,3024866
4640946,1571637
1601403,1954943
1312847,177001
4318313,1778242
1411842,3451228
4652679,1483480
1078559,457215
2618430,2181765
1187551,3373149
3510150,4579986
2132882,1629019
3227850,679600
481540,2218663
2877633,4464963
476426,2248482
2498087,1730802
1182973,1925141
3852439,3341152
4864495,687144
892942,680130
875909,1128943
1347260,2181900
1296996,2085859
4213714,20638
2142892,4257200
3139742,2261256
959682,3314899
1528294,781042
3897045,3002860
4293257,2442253
3761117,1821035
4143994,2664995
3578109,4456650
3330074,4037121
3483424,3118310
468518,2841541
845876,4122091
4187405,1014634
2239898,750919
1777298,2755279
840936,1521267
1840197,3927366
1180356,1063430
2875366,3013285
3563963,4374422
732723,369260
748701,4027460
880329,1831198
4831402,2152534
4130935,730225
3575260,1738538
1387888,1316609
2694336,2119867
1756887,3137728
2705640,1252938
775912,3273140
1557862,3110133
4535574,2015545
3383249,1676904
1486758,277804
3477930,573966
4541993,3772588
4129660,947450
1296675,4713227
1221711,3349977
2390748,538122
4709854,4449502
2622815,976310
816646,1131896
1313589,3368245
1652970,3933095
2770696,3480977
1080318,1927211
4045746,2982562
393023,4504008
1568701,4794274
86449,4266144
4752875,4253140
112032,119935
3804765,2284663
52948,4592122
1057389,3006473
1677406,3719789
3514791,1476151
4847103,2651474
3419800,4417553
374565,3204459
1922458,4354945
4356823,3180263
1661191,3628372
2951024,274589
912577,2192090
1574570,1521397
2965475,2495356
1383948,4414047
3223343,4129332
2523520,3405370
3594818,1967924
4083878,3494785
1628298,1683847
2174130,3522839
680015,3325142
2542810,2751559
4052991,1997783
2065809,2162550
729437,3091331
1309175,3693084
4483216,224264
526563,2382855
1972728,153004
2418734,2748434
3673472,501783
2305776,3391197
1805777,2237281
948128,62203
3724119,1374450
3741987,2020493
226013,1609940
2765056,4148000
1998632,3750225
880259,1659656
3759853,784209
3459024,3685343
973624,1675215
2409574,1392121
1916386,1385001
514279,2155819
3503806,4525523
2083266,4283654
4479899,3432349
1409531,3304105
2572875,4740148
389272,4707102
1438597,1952109
2821180,3366362
1647018,717052
1412416,1227302
3789452,220762
280067,3525547
804611,2018881
1322832,4016481
576373,2230990
4755225,506493
2974019,3959351
4098498,703809
1119006,3023122
4282018,4655739
1963982,1681177
574549,4506258
4497645,1979946
3777846,4681297
1821458,990810
4130101,605647
4686370,2371903
2646330,4013330
3042004,680585
2404437,77416
2480566,3193933
4388399,4805819
891262,2838905
4301252,4839558
2938563,4519298
1125390,2753268
2295702,3352558
1102748,4432248
2886626,3997538
1734237,3236435
2715611,3643996
2646211,2636058
667500,267263
2451402,1269938
4004861,2635670
4312020,1922636
4253651,1434131
4276132,2252611
2514761,3620382
4193551,438810
1200727,614596
551730,1224916
714298,2231058
1022123,2885713
1350122,220288
357987,268451
1772243,4591945
926921,743837
2974898,2736132
1071973,1022733
3074728,2220647
3055481,2727338
3911134,2336324
1479668,2436617
1345284,915390
3429121,1136044
1088937,3160057
3260961,1790423
3417124,3756742
748019,805360
385886,3171379
4116385,2214261
3534728,2036289
4141211,1056914
4615837,2457431
3708361,782341
236246,414168
145684,1857452
1871277,1962100
1201104,3141618
1611386,252865
3059163,83640
3269081,2716505
1722972,933484
1303992,1368963
1079819,3454055
3596594,3701667
3849956,1436174
4646423,1517157
4083755,2158267
4556301,4709462
3748456,1507089
2390597,286966
3250469,4140335
4268264,33563
3403968,1533268
775253,2770509
2072729,770054
3484130,10943
2256895,2335391
126626,1611620
4610766,2148649
3364157,336022
4688571,1356925
2646042,864992
1450580,4292785
4854872,4178058
4745606,1371405
1154180,570936
1516853,807899
4368986,1819077
3133399,3265210
2255162,561099
1806793,3034566
3000866,1565286
3855947,2960508
400964,2057239
1256649,3238499
4733852,2374199
3275557,3029981
2549432,4323262
3494785,1498095
2563582,4486164
760547,1585234
2443687,1437503
4785101,819515
4836385,2065809
4216147,3333238
2241777,4550782
3826631,2641958
1533225,932934
1809305,4709197
1788928,2189118
2323174,3532920
4361636,2569148
3380190,1550740
1931937,4680365
4864495,4629176
1380775,3724421
1821558,825109
3462829,3772652
3190635,3415302
1499065,4043293
2164338,1163180
978341,1215673
1545036,2256041
2584054,2734927
2368306,2747569
2974019,1821035
874222,4027460
2937187,1139179
1460879,528217
2678521,3812009
1375489,4372355
4828314,4701550
1462529,2100870
791626,790201
4307412,4768452
779516,2384833
3938928,2810410
3320445,2727581
2152577,1738524
4393406,4627371
203626,4014525
222666,361802
3847476,4367871
2083120,1645166
1331164,4088798
2752443,3191004
3160886,2615120
3164117,3510898
2976684,3472262
731626,2186483
1175832,4359235
3338112,1966063
4738394,2147720
457215,1014356
1113348,4182395
427805,3394133
3378468,429598
3503811,3312320
3026873,1580988
3970639,3624714
4646744,4806779
2510769,2235466
1001107,2406692
2399369,2015741
4021290,4025374
4345222,3744632
4037428,4027460
22919,1437721
4172612,4761813
3114098,679535
2225457,4785112
636814,1570084
3555061,4825264
4514762,3396340
4553375,2718958
1208991,4671746
1345777,58082
1422021,3639542
2450991,3835450
2088129,2012454
2915097,233325
3806161,1522773
127913,1848236
1829471,2306366
4230350,3259731
3477861,3449193
1994281,1351196
1967803,4313335
2399369,2391752
1614503,1737397
414208,3619445
869591,1990225
2647187,4546662
3807145,1319659
2062595,261594
3289450,2798802
1559310,3998074
1440373,2425008
2996107,1054459
760547,2462193
2024753,3950174
2344793,4245977
185786,3058338
2854573,3508879
2515161,2432572
4174231,534609
1106876,1597892
4217182,2517998
2255478,3111025
3632293,2717003
896754,3508293
1316543,2452349
1982423,4826160
1988347,628351
3561508,2051524
3666373,261551
4466222,1274224
4367871,1497833
23142,3783781
4012878,3432832
3133543,1718129
4381926,2635670
3387645,1943228
4549703,3913728
4176284,3324981
773389,3934412
287948,1456707
1863920,1276376
2358890,4043267
166499,1279050
59376,3237295
3194560,4190952
562518,2654333
3186188,716157
3136484,4184132
2548009,3630294
3676302,131216
966743,4212129
2584036,1167791
4451294,4722765
1645590,1151297
4648736,1920862
1824031,942999
4440845,370870
1375391,1965343
2140739,4397832
913693,1664942
4029436,4588598
4635257,3447480
1698037,2337935
2593248,3859743
3208110,3075234
3371990,1618616
4635239,4576243
3579525,555248
1831642,4653791
3230198,4634139
3263044,4783715
172144,2490914
4097271,1270682
859513,4185095
2142295,1325299
2348093,1438141
696891,4843723
3063587,2029708
3433920,599780
363637,3631686
1441610,3765250
3436975,3359291
889255,11470
95543,4827940
4653271,1495652
3771047,3842316
3993632,4751516
1010658,353322
4141746,4272102
511838,1461885
2791393,1869669
405025,1331780
3352750,3173432
3935408,4290884
1604618,3239281
3982371,1405672
2026629,1351509
4330386,1798770
1696438,807220
3378452,2336531
4616005,4342040
339838,186751
1283916,1966548
1903981,1691821
856285,2839022
1337846,2805787
1550740,2111916
1670146,55507
3934509,4575452
3254573,55260
1580988,1730280
3504981,3671316
4302148,4336050
4057848,2503097
3581756,3208894
280067,289918
448665,3229428
526563,3754285
3072831,2998026
1957360,69174
2084820,3182862
1923250,4712331
3787811,267263
3073955,4769143
2430991,1130724
2083416,1033156
852813,4529202
48170,4547957
3165599,798522
3323724,1291671
2702724,3432288
1481421,3795421
675763,3583694
4393570,4522089
3605448,3021451
748911,4517344
1840143,611426
3344563,1029146
3396550,4803043
4238871,2361161
2733365,96335
3476834,975885
2637493,2327414
3402096,524308
1639098,2198392
554261,3570041
2822272,4486694
4156291,3829043
1265875,1982068
1247786,364665
1389247,3361377
740010,2962391
28346,1104718
2469350,3590546
4398275,1117492
2641131,3731287
1145722,2613732
910606,2062946
3698287,877654
1030407,69174
3634614,1642469
4307730,4146641
3373807,3044645
3038921,2770509
2851244,4125640
4079886,4272512
3076845,1170517
1092261,3271822
930038,3811848
1306260,983384
3792884,1390579
1668406,4447516
3840026,757815
1449761,3207476
920266,586386
3198742,3468716
737554,3947497
2348421,3081262
1443534,2051924
4717326,532764
1501307,906125
2265480,3293396
599167,2799941
3905504,4034956
1337052,2381623
913693,2862019
3827240,4192191
1732649,1999921
3316620,3837270
3080930,599880
3510783,238697
830250,2332130
431769,3207967
2869701,3131949
2905030,1832258
4397644,3767608
2440797,4049563
3679264,1718606
1304675,3702208
2914437,4042481
4222593,2083120
2052043,4821428
1375391,1516694
998989,2543241
1271555,1919568
2615693,153872
4710036,3566093
970691,2764243
3133900,972811
1601403,3297782
154018,4705270
3738041,4771970
499918,4681108
4287440,2852681
3381542,1069070
3280484,2057638
3264587,4180276
1063358,1413991
1703532,1158325
1613797,4145402
2600192,3043
1383770,2132650
2360910,301753
2835795,1483094
607773,2101143
3188415,2196337
2220873,3117551
3925318,2439135
480106,807130
1844117,4614099
2913481,1614633
3564185,1347114
2619822,1435538
1069846,1766940
924171,4721563
1130891,164821
2841440,2799941
424085,3041000
1513404,1153744
3235479,2737670
3292987,2387393
2978753,4805819
1100258,2968037
3912594,4191727
1918125,2995111
929454,2964249
3535093,3978787
4616005,4675497
2059990,2503599
4394514,1934237
4675629,3559390
885928,4307914
3410072,574326
1705901,339650
46847,2467378
4730895,3567927
3262160,518533
4582129,788138
1332914,2306235
1520160,3909070
1300025,3067913
2798710,3017577
4001849,4367253
340006,2234481
3732555,1210608
180302,3669407
4203980,4312774
1866035,28864
1064952,1080735
4394985,2822147
1903549,2891549
3657412,4664076
2588802,3620928
531474,3598919
754930,725729
1468436,3370237
4504800,3823068
859039,1282345
2127715,3185276
231902,2654287
3770739,1497278
1636298,3552217
3778612,3183394
1747884,4232568
1696438,2114963
3088660,1148367
1290494,1814268
4843044,4237624
3820906,2140739
3505068,668209
1677406,900958
3975760,2404411
3433795,562518
2466544,2294164
2773780,3373149
3946789,2031302
1483142,2185101
3034670,2895720
4373583,2331627
1075306,3957113
1144133,3114445
527267,550977
4319619,2572868
3340239,4488629
4507962,178085
4718017,2631708
4019426,4416758
4532327,3520431
2972010,4287952
24581,2241613
3370297,1877720
2151480,290775
4117726,4307109
4755188,1863452
3578650,4467488
1888774,744477
3862990,4350829
3413989,4272512
3752172,4037014
1847640,1211269
2091465,4460992
3733045,4061833
1682831,3513889
3810575,1399598
2292499,606679
4778950,1653483
1436174,4037797
2150686,1110591
3687692,3133560
218222,556195
1079819,4132933
1004657,130898
2112557,1288758
1119016,981658
1080981,445061
34811,189600
854006,1653332
1616492,2868920
2817165,245773
3618787,4688906
3840131,3943219
2885394,4335313
2323174,4752301
2738139,2404874
3424598,88162
4260267,3117551
4653850,3494063
1975845,1329587
1810398,1845207
1628377,1751862
1796347,809365
2964069,4439965
1378207,385605
1781920,521632
1312011,1274231
4645113,1704301
3603670,1321762
4691257,4797310
887005,3559640
2312677,211970
2203170,3366232
3361979,2584298
2961070,17374
585372,982642
1041144,1650875
2155819,1022315
826370,1567187
1830906,2561057
1785568,2634950
172270,663611
1915221,2628369
2451402,2733716
688930,4520863
3628694,2950004
1194256,4538959
3894464,1184014
1606914,1697249
1094103,1769538
1209171,2738139
1209012,2630103
2791786,2557257
1789038,4607009
877654,4133116
3537558,1510430
3249609,2569165
3069560,530305
3238429,1586900
4145680,626368
3476834,4341903
484849,1312611
1270675,3643291
2763877,2860962
3777074,4027460
3482725,3270396
966744,1509927
3967797,3422778
3578959,3472071
1866958,1669656
4638586,3775085
3042764,2260014
2912191,3662667
3118310,4637070
2031456,4502842
2513691,4509282
1074569,617611
3311607,1398539
3624014,51379
218043,4581492
480196,3802227
3851869,4727207
3696421,4214769
2490457,1684368
2481224,4135599
1977413,2314575
4112891,873502
3052651,235077
730950,2576341
750999,3427625
2369411,3955314
639077,3457342
4853519,4847116
574548,1726071
2608063,1600742
1186250,1927144
596012,2960236
1062967,2147258
3368608,4226939
3750863,3396499
34959,2264428
2094276,100537
3905133,1627800
1548569,1308199
2496454,1155131
4176284,2103965
3126437,2522799
198215,61139
3294496,4077594
1939170,4580476
4080973,343293
1612332,2574816
4031829,94587
2866272,1382426
4645229,4385162
1228727,150178
83640,3494785
1288932,1716384
4353115,2552109
2760655,4037014
934201,287533
287175,2446677
2720228,2307763
